Unnamed: 0,type,latitude,longitude,altitude (ft),course,slope (%),distance (mi),distance_interval (ft),name,desc,is_curve,speed,add_curve,remove_curve
2949,T,37.0034178,-86.3637482,531.6,204.4,0.1,2.717,4.72,,,True,30,False,False
2950,T,37.003406,-86.3637536,531.6,200.1,0.4,2.718,4.58,,,True,29,False,False
2951,T,37.0033942,-86.3637616,531.6,208.4,0.5,2.719,4.89,,,True,28,False,False
2952,T,37.0033835,-86.3637683,531.6,206.6,0.4,2.72,4.36,,,True,27,False,False
2953,T,37.0033707,-86.3637751,531.6,203.0,0.3,2.721,5.07,,,True,26,False,False
2954,T,37.0033567,-86.3637831,531.6,204.5,0.3,2.722,5.61,,,True,25,False,False
2955,T,37.0033471,-86.3637885,531.7,204.2,0.2,2.723,3.83,,,True,24,False,False
2956,T,37.0033374,-86.3637978,531.7,217.4,0.1,2.723,4.46,,,True,23,False,False
2957,T,37.0033257,-86.3638072,531.7,212.7,0.0,2.724,5.07,,,True,22,False,False
2958,T,37.003315,-86.3638166,531.7,215.1,0.0,2.725,4.77,,,True,21,False,False
2959,T,37.003301,-86.3638274,531.7,211.6,-0.1,2.726,5.99,,,True,20,False,False
2960,T,37.0032903,-86.3638394,531.6,221.8,-0.2,2.727,5.24,,,True,20,False,False
2961,T,37.0032828,-86.3638502,531.6,229.0,-0.3,2.728,4.17,,,True,21,False,False
2962,T,37.0032732,-86.3638649,531.6,230.7,-0.4,2.729,5.54,,,True,22,False,False
2963,T,37.0032635,-86.363877,531.6,224.9,-0.5,2.73,5.0,,,True,23,False,False
2964,T,37.0032539,-86.363889,531.6,224.9,-0.5,2.731,4.95,,,True,24,False,False
2965,T,37.0032464,-86.3639025,531.5,235.2,-0.5,2.732,4.8,,,True,25,False,False
2966,T,37.0032389,-86.3639145,531.5,232.0,-0.7,2.733,4.44,,,True,26,False,False
2967,T,37.0032293,-86.3639306,531.5,233.3,-0.7,2.734,5.86,,,True,27,False,False
2968,T,37.0032186,-86.3639494,531.4,234.5,-0.8,2.735,6.73,,,True,28,False,False
2969,T,37.00321,-86.3639628,531.4,231.2,-1.0,2.736,5.01,,,True,29,False,False
2970,T,37.0032025,-86.3639789,531.3,239.7,-1.0,2.737,5.44,,,True,30,False,False
2971,T,37.0031971,-86.363991,531.3,240.8,-1.1,2.738,4.04,,,True,31,False,False
2972,T,37.0031907,-86.364003,531.2,236.3,-1.2,2.739,4.21,,,True,32,False,False
2973,T,37.0031832,-86.3640178,531.1,237.6,-1.4,2.74,5.11,,,True,33,False,False
2974,T,37.0031768,-86.3640285,531.1,233.2,-1.6,2.741,3.9,,,True,34,False,False
2975,T,37.0031693,-86.3640446,530.8,239.7,-4.3,2.742,5.44,,,True,35,False,False
2976,T,37.0031618,-86.364058,530.6,235.0,-4.1,2.742,4.77,,,True,36,False,False
2977,T,37.0031543,-86.3640701,530.5,232.2,-3.9,2.743,4.47,,,True,37,False,False
2978,T,37.0031468,-86.3640862,530.3,239.7,-4.0,2.744,5.44,,,True,38,False,False
2979,T,37.0031415,-86.3640983,530.1,241.3,-3.9,2.745,4.03,,,True,39,False,False
2980,T,37.0031361,-86.364109,530.0,237.7,-3.8,2.746,3.69,,,True,40,False,False
2981,T,37.0031307,-86.3641184,529.8,234.3,-3.6,2.746,3.38,,,False,40,False,False
2982,T,37.0031232,-86.3641331,529.7,237.4,-3.5,2.747,5.09,,,False,40,False,False
2983,T,37.0031158,-86.3641479,529.5,237.9,-3.5,2.748,5.09,,,False,40,False,False
2984,T,37.0031083,-86.3641626,529.3,237.4,-3.4,2.749,5.09,,,False,40,False,False
2985,T,37.0031008,-86.3641774,529.1,237.6,-3.2,2.75,5.11,,,False,40,False,False
2986,T,37.0030933,-86.3641962,528.9,243.5,-3.3,2.751,6.13,,,False,40,False,False
2987,T,37.0030868,-86.3642123,528.8,243.2,-3.2,2.752,5.26,,,False,40,False,False
2988,T,37.0030825,-86.3642243,528.6,245.8,-3.2,2.753,3.84,,,False,40,False,False
2989,T,37.0030761,-86.364235,528.5,233.2,-2.7,2.754,3.9,,,False,40,False,False
2990,T,37.0030686,-86.3642485,528.4,235.2,-2.7,2.755,4.8,,,False,40,False,False
2991,T,37.0030611,-86.3642619,528.3,235.0,-2.5,2.756,4.77,,,False,40,False,False
2992,T,37.0030547,-86.3642753,528.2,239.1,-2.6,2.757,4.55,,,False,40,False,False
2993,T,37.0030493,-86.3642887,528.1,243.2,-2.7,2.757,4.38,,,False,40,False,False
2994,T,37.003044,-86.3642994,528.0,238.2,-2.4,2.758,3.67,,,False,40,False,False
2995,T,37.0030365,-86.3643128,527.8,235.0,-3.5,2.759,4.77,,,False,40,False,False
2996,T,37.0030279,-86.3643316,527.5,240.2,-4.9,2.76,6.32,,,False,40,False,False
2997,T,37.0030215,-86.3643464,527.3,241.6,-4.8,2.761,4.91,,,False,40,False,False
2998,T,37.0030151,-86.3643571,527.1,233.2,-4.0,2.762,3.9,,,False,40,False,False
2999,T,37.0030097,-86.3643718,526.9,245.3,-4.7,2.763,4.72,,,False,40,False,False
3000,T,37.0030022,-86.3643866,526.7,237.6,-4.0,2.764,5.11,,,False,40,False,False
3001,T,37.0029958,-86.3644,526.5,239.1,-4.0,2.765,4.55,,,False,40,False,False
3002,T,37.0029894,-86.3644134,526.3,239.1,-3.8,2.765,4.55,,,False,40,False,False
3003,T,37.002984,-86.3644255,526.2,240.8,-3.8,2.766,4.04,,,False,40,False,False
3004,T,37.0029776,-86.3644416,526.0,243.5,-3.9,2.767,5.25,,,False,40,False,False
3005,T,37.0029712,-86.3644563,525.8,241.4,-3.6,2.768,4.88,,,False,40,False,False
3006,T,37.0029669,-86.3644711,525.6,250.0,-4.0,2.769,4.6,,,False,40,False,False
3007,T,37.0029626,-86.3644832,525.5,246.0,-3.7,2.77,3.86,,,False,40,False,False
3008,T,37.0029551,-86.3644952,525.4,232.0,-2.3,2.771,4.44,,,False,40,False,False
3009,T,37.0029497,-86.3645086,525.2,243.2,-3.1,2.771,4.38,,,False,40,False,False
3010,T,37.0029444,-86.364522,525.1,243.7,-3.0,2.772,4.36,,,False,40,False,False
3011,T,37.0029369,-86.3645355,525.0,235.2,-2.1,2.773,4.8,,,False,40,False,False
3012,T,37.0029305,-86.3645489,524.9,239.1,-2.3,2.774,4.55,,,False,40,False,False
3013,T,37.002923,-86.3645636,524.8,237.4,-2.0,2.775,5.09,,,False,40,False,False
3014,T,37.0029155,-86.3645784,524.7,237.6,-1.9,2.776,5.11,,,False,40,False,False
3015,T,37.002908,-86.3645918,524.5,235.0,-3.3,2.777,4.77,,,False,40,False,False
3016,T,37.0029005,-86.3646039,524.4,232.2,-3.2,2.778,4.47,,,False,40,False,False
3017,T,37.0028919,-86.3646213,524.2,238.2,-3.6,2.779,5.97,,,False,40,False,False
3018,T,37.0028833,-86.3646387,524.0,238.2,-3.3,2.78,5.97,,,False,40,False,False
3019,T,37.0028758,-86.3646562,523.8,241.8,-3.4,2.781,5.79,,,False,40,False,False
3020,T,37.0028694,-86.3646696,523.6,239.1,-3.0,2.782,4.55,,,False,40,False,False
3021,T,37.0028641,-86.364683,523.5,243.7,-3.2,2.783,4.36,,,False,40,False,False
3022,T,37.0028587,-86.364695,523.4,240.6,-2.9,2.784,4.02,,,False,40,False,False
3023,T,37.0028544,-86.3647071,523.3,246.0,-3.1,2.784,3.86,,,False,40,False,False
3024,T,37.002848,-86.3647205,523.1,239.1,-2.4,2.785,4.55,,,False,40,False,False
3025,T,37.0028426,-86.3647366,523.0,247.2,-3.0,2.786,5.1,,,False,40,False,False
3026,T,37.0028362,-86.3647527,522.9,243.5,-2.5,2.787,5.25,,,False,40,False,False
3027,T,37.0028287,-86.3647675,522.8,237.6,-1.8,2.788,5.11,,,False,40,False,False
3028,T,37.0028234,-86.3647822,522.7,245.7,-2.4,2.789,4.71,,,False,40,False,False
3029,T,37.0028169,-86.3647983,522.6,243.2,-2.0,2.79,5.26,,,False,40,False,False
3030,T,37.0028127,-86.3648144,522.4,251.9,-2.7,2.791,4.94,,,False,40,False,False
3031,T,37.0028062,-86.3648278,522.4,238.7,-1.2,2.792,4.57,,,False,40,False,False
3032,T,37.0028009,-86.3648426,522.3,245.8,-1.8,2.793,4.73,,,False,40,False,False
3033,T,37.0027934,-86.3648587,522.2,239.7,-1.0,2.794,5.44,,,False,40,False,False
3034,T,37.0027859,-86.3648761,522.3,241.6,1.8,2.795,5.77,,,False,40,False,False
3035,T,37.0027784,-86.3648908,522.4,237.4,2.3,2.796,5.09,,,False,40,False,False
3036,T,37.0027698,-86.3649043,522.6,231.4,2.7,2.797,5.03,,,False,40,False,False
3037,T,37.0027634,-86.3649163,522.7,236.3,2.3,2.797,4.21,,,False,40,False,False
3038,T,37.0027582,-86.3649296,522.7,243.9,1.5,2.798,4.32,,,False,40,False,False
3039,T,37.0027507,-86.3649444,522.8,237.6,1.9,2.799,5.11,,,False,40,False,False
3040,T,37.0027432,-86.3649591,522.9,237.4,1.7,2.8,5.09,,,False,40,False,False
3041,T,37.0027367,-86.3649726,523.0,238.9,1.6,2.801,4.6,,,False,40,False,False
3042,T,37.0027303,-86.3649873,523.1,241.4,1.3,2.802,4.88,,,False,40,False,False
3043,T,37.002725,-86.3649994,523.1,241.3,1.2,2.803,4.03,,,False,40,False,False
3044,T,37.0027196,-86.3650114,523.2,240.6,1.1,2.804,4.02,,,False,40,False,False
3045,T,37.0027121,-86.3650249,523.2,235.2,1.4,2.804,4.8,,,False,40,False,False
3046,T,37.0027057,-86.3650396,523.3,241.4,0.8,2.805,4.88,,,False,40,False,False
3047,T,37.0026992,-86.3650517,523.3,236.1,1.1,2.806,4.25,,,False,40,False,False
3048,T,37.0026918,-86.3650637,523.4,232.3,1.2,2.807,4.42,,,False,40,False,False
3049,T,37.0026832,-86.3650758,523.4,228.3,1.3,2.808,4.72,,,False,40,False,False
3050,T,37.0026757,-86.3650879,523.5,232.2,0.9,2.809,4.47,,,False,40,False,False
3051,T,37.0026693,-86.3651,523.5,236.5,0.6,2.81,4.23,,,False,40,False,False
3052,T,37.0026607,-86.3651134,523.5,231.2,0.7,2.811,5.01,,,False,40,False,False
3053,T,37.0026543,-86.3651295,523.5,243.5,-0.1,2.812,5.25,,,False,40,False,False
3054,T,37.0026489,-86.3651429,523.5,243.2,0.1,2.812,4.38,,,False,40,False,False
3055,T,37.0026414,-86.3651536,523.6,228.7,1.1,2.813,4.15,,,False,40,False,False
3056,T,37.002635,-86.3651657,523.5,236.5,-0.5,2.814,4.23,,,False,40,False,False
3057,T,37.0026286,-86.3651818,523.5,243.5,-1.2,2.815,5.25,,,False,40,False,False
3058,T,37.0026211,-86.3651965,523.4,237.4,-1.2,2.816,5.09,,,False,40,False,False
3059,T,37.0026146,-86.3652099,523.4,238.7,-1.3,2.817,4.57,,,False,40,False,False
3060,T,37.0026071,-86.365226,523.3,239.7,-1.3,2.818,5.44,,,False,40,False,False
3061,T,37.0026029,-86.3652394,523.2,248.6,-1.2,2.819,4.2,,,False,40,False,False
3062,T,37.0025975,-86.3652528,523.2,243.2,-1.3,2.819,4.38,,,False,40,False,False
3063,T,37.0025921,-86.3652649,523.1,240.8,-1.3,2.82,4.04,,,False,40,False,False
3064,T,37.0025868,-86.3652783,523.1,243.7,-1.3,2.821,4.36,,,False,40,False,False
3065,T,37.0025804,-86.3652917,523.0,239.1,-1.4,2.822,4.55,,,False,40,False,False
3066,T,37.0025761,-86.3653051,523.0,248.1,-1.2,2.823,4.21,,,False,40,False,False
3067,T,37.0025718,-86.3653172,522.9,246.0,-1.3,2.823,3.86,,,False,40,False,False
3068,T,37.0025654,-86.3653306,522.8,239.1,-1.4,2.824,4.55,,,False,40,False,False
3069,T,37.0025611,-86.3653427,522.8,246.0,-1.3,2.825,3.86,,,False,40,False,False
3070,T,37.0025579,-86.3653548,522.7,251.7,-1.3,2.826,3.72,,,False,40,False,False
3071,T,37.0025525,-86.3653668,522.7,240.6,-1.4,2.826,4.02,,,False,40,False,False
3072,T,37.002545,-86.3653802,522.6,235.0,-1.5,2.827,4.77,,,False,40,False,False
3073,T,37.0025386,-86.3653937,522.6,239.3,-1.4,2.828,4.58,,,False,40,False,False
3074,T,37.0025311,-86.3654084,522.5,237.4,-1.5,2.829,5.09,,,False,40,False,False
3075,T,37.0025225,-86.3654232,522.4,234.0,-1.4,2.83,5.34,,,False,40,False,False
3076,T,37.002515,-86.3654406,522.3,241.6,-1.1,2.831,5.77,,,False,40,False,False
3077,T,37.0025075,-86.3654527,522.3,232.2,-1.2,2.832,4.47,,,False,40,False,False
3078,T,37.0024947,-86.3654674,522.2,222.5,-1.4,2.833,6.34,,,False,40,False,False
3079,T,37.0024872,-86.3654795,522.1,232.2,-1.3,2.834,4.47,,,False,40,False,False
3080,T,37.0024808,-86.3654956,522.1,243.5,-1.2,2.835,5.25,,,False,40,False,False
3081,T,37.0024733,-86.3655103,522.0,237.4,-1.3,2.836,5.09,,,False,40,False,False
3082,T,37.0024647,-86.3655237,521.9,231.2,-1.4,2.837,5.01,,,False,40,False,False
3083,T,37.0024593,-86.3655398,521.9,247.2,-1.2,2.838,5.1,,,False,40,False,False
3084,T,37.002454,-86.3655532,521.8,243.7,-1.2,2.839,4.36,,,False,40,False,False
3085,T,37.0024486,-86.3655653,521.8,240.8,-1.3,2.84,4.04,,,False,40,False,False
3086,T,37.0024422,-86.3655774,521.7,236.5,-1.4,2.84,4.23,,,False,40,False,False
3087,T,37.0024326,-86.3655921,521.6,230.7,-1.5,2.841,5.54,,,False,40,False,False
3088,T,37.0024261,-86.3656082,521.6,243.2,-1.3,2.842,5.26,,,False,40,False,False
3089,T,37.0024197,-86.3656216,521.5,239.1,-1.4,2.843,4.55,,,False,40,False,False
3090,T,37.0024144,-86.3656364,521.4,245.8,-1.2,2.844,4.73,,,False,40,False,False
3091,T,37.0024101,-86.3656498,521.4,248.1,-1.3,2.845,4.21,,,False,40,False,False
3092,T,37.0024026,-86.3656646,521.3,237.6,-1.4,2.846,5.11,,,False,40,False,False
3093,T,37.0023962,-86.3656833,521.2,246.8,-1.3,2.847,5.94,,,False,40,False,False
3094,T,37.0023865,-86.3657008,521.1,235.2,-1.8,2.848,6.21,,,False,40,False,False
3095,T,37.002379,-86.3657155,521.0,237.4,-2.3,2.849,5.09,,,False,40,False,False
3096,T,37.0023715,-86.365733,520.9,241.8,-2.2,2.85,5.79,,,False,40,False,False
3097,T,37.0023651,-86.3657491,520.8,243.5,-2.1,2.851,5.25,,,False,40,False,False
3098,T,37.0023555,-86.3657678,520.6,237.3,-1.9,2.853,6.48,,,False,40,False,False
3099,T,37.0023512,-86.3657812,520.6,248.1,-1.6,2.853,4.21,,,False,40,False,False
3100,T,37.0023437,-86.365796,520.5,237.6,-1.5,2.854,5.11,,,False,40,False,False
3101,T,37.0023362,-86.3658107,520.4,237.4,-1.5,2.855,5.09,,,False,40,False,False
3102,T,37.0023297,-86.3658268,520.3,243.2,-1.5,2.856,5.26,,,False,40,False,False
3103,T,37.0023223,-86.3658443,520.2,242.1,-1.5,2.857,5.78,,,False,40,False,False
3104,T,37.0023137,-86.3658617,520.2,238.2,-1.4,2.859,5.97,,,False,40,False,False
3105,T,37.0023062,-86.3658805,520.1,243.5,-1.4,2.86,6.13,,,False,40,False,False
3106,T,37.0022987,-86.3658952,520.0,237.4,-1.4,2.861,5.09,,,False,40,False,False
3107,T,37.0022901,-86.3659127,519.9,238.4,-1.3,2.862,5.99,,,False,40,False,False
3108,T,37.0022837,-86.3659274,519.9,241.4,-1.3,2.863,4.88,,,False,40,False,False
3109,T,37.0022751,-86.3659462,519.8,240.2,-1.2,2.864,6.32,,,False,40,False,False
3110,T,37.0022676,-86.3659636,519.7,241.6,-1.3,2.865,5.77,,,False,40,False,False
3111,T,37.0022591,-86.3659784,519.7,234.3,-1.1,2.866,5.32,,,False,40,False,False
3112,T,37.0022516,-86.3659972,519.6,243.5,-1.2,2.867,6.13,,,False,40,False,False
3113,T,37.0022462,-86.3660132,519.5,247.1,-1.2,2.868,5.07,,,False,40,False,False
3114,T,37.0022398,-86.3660293,519.5,243.5,-1.1,2.869,5.25,,,False,40,False,False
3115,T,37.0022323,-86.3660441,519.4,237.6,-0.9,2.87,5.11,,,False,40,False,False
3116,T,37.0022259,-86.3660575,519.4,239.1,-0.9,2.871,4.55,,,False,40,False,False
3117,T,37.0022205,-86.3660709,519.3,243.2,-0.9,2.872,4.38,,,False,40,False,False
3118,T,37.0022141,-86.366083,519.3,236.5,-0.7,2.873,4.23,,,False,40,False,False
3119,T,37.0022066,-86.3660977,519.3,237.4,-0.6,2.874,5.09,,,False,40,False,False
3120,T,37.0021991,-86.3661125,519.2,237.6,-0.6,2.875,5.11,,,False,40,False,False
3121,T,37.0021927,-86.3661259,519.2,239.1,-0.5,2.875,4.55,,,False,40,False,False
3122,T,37.0021852,-86.3661407,519.2,237.6,-0.5,2.876,5.11,,,False,40,False,False
3123,T,37.0021787,-86.3661541,519.2,238.7,-0.4,2.877,4.57,,,False,40,False,False
3124,T,37.0021734,-86.3661675,519.2,243.7,-0.5,2.878,4.36,,,False,40,False,False
3125,T,37.002167,-86.3661809,519.1,239.1,-0.4,2.879,4.55,,,False,40,False,False
3126,T,37.0021616,-86.366193,519.1,240.8,-0.2,2.88,4.04,,,False,40,False,False
3127,T,37.0021562,-86.3662064,519.1,243.2,-0.3,2.881,4.38,,,False,40,False,False
3128,T,37.0021498,-86.3662211,519.1,241.4,-0.1,2.881,4.88,,,False,40,False,False
3129,T,37.0021445,-86.3662359,519.1,245.8,-0.3,2.882,4.73,,,False,40,False,False
3130,T,37.002138,-86.3662546,519.1,246.5,-0.7,2.883,5.95,,,False,40,False,False
3131,T,37.0021316,-86.3662667,519.0,236.5,-1.9,2.884,4.23,,,False,40,False,False
3132,T,37.0021252,-86.3662788,518.9,236.5,-1.9,2.885,4.23,,,False,40,False,False
3133,T,37.0021198,-86.3662935,518.8,245.3,-2.4,2.886,4.72,,,False,40,False,False
3134,T,37.0021145,-86.3663096,518.7,247.6,-2.5,2.887,5.08,,,False,40,False,False
3135,T,37.002108,-86.366323,518.6,238.7,-2.1,2.888,4.57,,,False,40,False,False
3136,T,37.0021027,-86.3663378,518.5,245.8,-2.4,2.889,4.73,,,False,40,False,False
3137,T,37.0020963,-86.3663525,518.3,241.4,-2.3,2.89,4.88,,,False,40,False,False
3138,T,37.0020888,-86.366366,518.2,235.2,-2.1,2.891,4.8,,,False,40,False,False
3139,T,37.0020813,-86.3663794,518.1,235.0,-2.1,2.891,4.77,,,False,40,False,False
3140,T,37.0020738,-86.3663914,518.1,232.0,-1.9,2.892,4.44,,,False,40,False,False
3141,T,37.0020663,-86.3664035,518.0,232.2,-1.8,2.893,4.47,,,False,40,False,False
3142,T,37.0020609,-86.3664183,517.9,245.4,-2.3,2.894,4.75,,,False,40,False,False
3143,T,37.0020534,-86.3664317,517.8,235.0,-1.7,2.895,4.77,,,False,40,False,False
3144,T,37.002047,-86.3664451,517.7,239.1,-1.7,2.896,4.55,,,False,40,False,False
3145,T,37.0020406,-86.3664572,517.7,236.5,-1.5,2.897,4.23,,,False,40,False,False
3146,T,37.0020352,-86.3664719,517.6,245.3,-1.8,2.897,4.72,,,False,40,False,False
3147,T,37.0020309,-86.3664813,517.5,240.2,-1.3,2.898,3.16,,,False,40,False,False
3148,T,37.0020256,-86.3664934,517.5,241.3,-1.4,2.899,4.03,,,False,40,False,False
3149,T,37.0020192,-86.3665054,517.4,236.3,-1.0,2.9,4.21,,,False,40,False,False
3150,T,37.0020127,-86.3665188,517.4,238.7,-1.0,2.901,4.57,,,False,40,False,False
3151,T,37.0020063,-86.3665323,517.3,239.3,-1.1,2.901,4.58,,,False,40,False,False
3152,T,37.0019999,-86.366547,517.2,241.4,-1.8,2.902,4.88,,,False,40,False,False
3153,T,37.0019924,-86.3665631,517.1,239.7,-1.6,2.903,5.44,,,False,40,False,False
3154,T,37.0019892,-86.3665752,517.1,251.7,-2.3,2.904,3.72,,,False,40,False,False
3155,T,37.0019827,-86.3665872,517.0,235.9,-1.2,2.905,4.23,,,False,40,False,False
3156,T,37.0019763,-86.366602,516.9,241.6,-1.5,2.906,4.91,,,False,40,False,False
3157,T,37.0019677,-86.3666154,516.9,231.2,-0.6,2.907,5.01,,,False,40,False,False
3158,T,37.0019624,-86.3666302,516.8,245.8,-1.6,2.908,4.73,,,False,40,False,False
3159,T,37.0019581,-86.3666436,516.8,248.1,-1.6,2.908,4.21,,,False,40,False,False
3160,T,37.0019506,-86.3666543,516.8,228.7,-0.1,2.909,4.15,,,False,40,False,False
3161,T,37.0019453,-86.3666664,516.7,241.3,-1.0,2.91,4.03,,,False,40,False,False
3162,T,37.0019388,-86.3666784,516.7,235.9,-0.5,2.911,4.23,,,False,40,False,False
3163,T,37.0019335,-86.3666932,516.7,245.8,-1.1,2.912,4.73,,,False,40,False,False
3164,T,37.0019249,-86.3667079,516.6,233.8,-0.1,2.913,5.31,,,False,40,False,False
3165,T,37.0019174,-86.3667227,516.6,237.6,-0.3,2.914,5.11,,,False,40,False,False
3166,T,37.001911,-86.3667361,516.6,239.1,-0.4,2.914,4.55,,,False,40,False,False
3167,T,37.0019035,-86.3667509,516.6,237.6,-0.1,2.915,5.11,,,False,40,False,False
3168,T,37.0018971,-86.3667656,516.6,241.4,-0.3,2.916,4.88,,,False,40,False,False
3169,T,37.0018896,-86.3667763,516.6,228.7,0.8,2.917,4.15,,,False,40,False,False
3170,T,37.0018842,-86.3667897,516.6,243.2,-0.3,2.918,4.38,,,False,40,False,False
3171,T,37.0018778,-86.3668032,516.6,239.3,0.2,2.919,4.58,,,False,40,False,False
3172,T,37.0018703,-86.3668166,516.6,235.0,0.3,2.92,4.77,,,False,40,False,False
3173,T,37.0018628,-86.36683,516.6,235.0,0.1,2.921,4.77,,,False,40,False,False
3174,T,37.0018553,-86.3668461,516.6,239.7,-0.3,2.922,5.44,,,False,40,False,False
3175,T,37.0018489,-86.3668581,516.6,236.3,-0.2,2.922,4.21,,,False,40,False,False
3176,T,37.0018435,-86.3668716,516.6,243.4,-0.8,2.923,4.41,,,False,40,False,False
3177,T,37.001836,-86.3668836,516.6,232.0,-0.1,2.924,4.44,,,False,40,False,False
3178,T,37.0018296,-86.366897,516.5,239.1,-0.7,2.925,4.55,,,False,40,False,False
3179,T,37.0018221,-86.3669104,516.5,235.0,-0.6,2.926,4.77,,,False,40,False,False
3180,T,37.0018157,-86.3669252,516.5,241.6,-1.1,2.927,4.91,,,False,40,False,False
3181,T,37.0018103,-86.3669373,516.4,240.8,-1.2,2.928,4.04,,,False,40,False,False
3182,T,37.0018049,-86.3669507,516.3,243.2,-1.6,2.928,4.38,,,False,40,False,False
3183,T,37.0017996,-86.3669654,516.2,245.7,-2.3,2.929,4.71,,,False,40,False,False
3184,T,37.0017942,-86.3669788,516.2,243.2,-2.0,2.93,4.38,,,False,40,False,False
3185,T,37.0017878,-86.3669909,516.1,236.5,-1.6,2.931,4.23,,,False,40,False,False
3186,T,37.0017814,-86.3670057,516.0,241.6,-1.7,2.932,4.91,,,False,40,False,False
3187,T,37.001775,-86.3670191,515.9,239.1,-1.5,2.933,4.55,,,False,40,False,False
3188,T,37.0017675,-86.3670325,515.9,235.0,-1.2,2.934,4.77,,,False,40,False,False
3189,T,37.001761,-86.3670459,515.8,238.7,-1.2,2.935,4.57,,,False,40,False,False
3190,T,37.0017546,-86.367058,515.8,236.5,-1.0,2.935,4.23,,,False,40,False,False
3191,T,37.0017493,-86.3670714,515.7,243.7,-1.4,2.936,4.36,,,False,40,False,False
3192,T,37.0017428,-86.3670834,515.7,235.9,-0.7,2.937,4.23,,,False,40,False,False
3193,T,37.0017385,-86.3670955,515.6,246.0,-0.9,2.938,3.86,,,False,40,False,False
3194,T,37.00173,-86.367113,515.6,238.7,-0.4,2.939,5.97,,,False,40,False,False
3195,T,37.0017235,-86.3671237,515.6,232.7,0.0,2.94,3.92,,,False,40,False,False
3196,T,37.0017182,-86.3671358,515.6,241.3,-0.5,2.94,4.03,,,False,40,False,False
3197,T,37.0017139,-86.3671465,515.6,243.3,-0.6,2.941,3.49,,,False,40,False,False
3198,T,37.0017107,-86.3671586,515.5,251.7,-1.1,2.942,3.72,,,False,40,False,False
3199,T,37.0017043,-86.3671706,515.5,236.3,-0.1,2.943,4.21,,,False,40,False,False
3200,T,37.0016989,-86.3671827,515.5,240.8,-0.2,2.943,4.04,,,False,40,False,False
3201,T,37.0016925,-86.3671948,515.5,236.5,0.0,2.944,4.23,,,False,40,False,False
3202,T,37.0016882,-86.3672082,515.5,248.1,-0.7,2.945,4.21,,,False,40,False,False
3203,T,37.0016839,-86.3672202,515.5,245.8,-0.5,2.946,3.84,,,False,40,False,False
3204,T,37.0016786,-86.3672323,515.5,241.3,-0.2,2.946,4.03,,,False,40,False,False
3205,T,37.0016743,-86.3672444,515.5,246.0,-0.4,2.947,3.86,,,False,40,False,False
3206,T,37.0016679,-86.3672551,515.5,233.2,0.4,2.948,3.9,,,False,40,False,False
3207,T,37.0016593,-86.3672685,515.5,231.2,0.7,2.949,5.01,,,False,40,False,False
3208,T,37.0016539,-86.3672833,515.5,245.4,-0.3,2.95,4.75,,,False,40,False,False
3209,T,37.0016464,-86.3672967,515.5,235.0,0.5,2.951,4.77,,,False,40,False,False
3210,T,37.0016389,-86.3673101,515.5,235.0,0.5,2.951,4.77,,,False,40,False,False
3211,T,37.0016336,-86.3673235,515.5,243.7,0.0,2.952,4.36,,,False,40,False,False
3212,T,37.0016272,-86.3673383,515.6,241.6,0.2,2.953,4.91,,,False,40,False,False
3213,T,37.0016186,-86.3673503,515.6,228.1,1.1,2.954,4.7,,,False,40,False,False
3214,T,37.0016132,-86.3673624,515.6,240.8,0.5,2.955,4.04,,,False,40,False,False
3215,T,37.0016057,-86.3673785,515.7,239.7,1.6,2.956,5.44,,,False,40,False,False
3216,T,37.0015993,-86.3673932,515.8,241.4,1.4,2.957,4.88,,,False,40,False,False
3217,T,37.0015897,-86.3674067,515.9,228.3,1.8,2.958,5.27,,,False,40,False,False
3218,T,37.0015822,-86.3674214,515.9,237.4,1.3,2.959,5.09,,,False,40,False,False
